EvseID,ChargingStationId,Accessibility,GeoCoordinates,City,Country,PostalCode,Street,ParkingSpot,ParkingFacility,DynamicInfoAvailable,IsOpen24Hours,LastUpdate,MaxCapacity,DynamicPowerLevel,EnergySource,ChargingFacility_power,ChargingFacility_powertype
CH*SWI*E163360,CH*SWI*E165680,Free publicly accessible,47.30204945 8.76263186,Gossau ZH,CHE,0,Berghofstrasse 7,,,true,True,2025-09-30T02:15:17.067Z,,,,22,AC_3_PHASE
CH*SWI*E165819,CH*SWI*E165819,Free publicly accessible,47.32045 8.053402,Hirschthal,CHE,0,Trottengasse 2,,,true,True,2025-09-30T02:15:17.067Z,,,,11,AC_3_PHASE
CH*SWI*E16583,CH*SWI*E16583,Free publicly accessible,46.1736 8.80438,Muralto Locarno,CHE,0,Via San Gottardo 8,,,true,True,2025-09-30T02:15:17.067Z,,,,22,AC_3_PHASE
CH*SWI*E16584,CH*SWI*E16583,Free publicly accessible,46.1736 8.80438,Muralto Locarno,CHE,0,Via San Gottardo 8,,,true,True,2025-09-30T02:15:17.067Z,,,,22,AC_3_PHASE
CH*SWI*E165830,CH*SWI*E165830,Free publicly accessible,47.31402629 8.0529435,Schöftland,CHE,0,Feldackerstrasse 1,,,true,True,2025-09-30T02:15:17.067Z,,,,11,AC_3_PHASE
CH*SWI*E165831,CH*SWI*E165830,Free publicly accessible,47.31402629 8.0529435,Schöftland,CHE,0,Feldackerstrasse 1,,,true,True,2025-09-30T02:15:17.067Z,,,,11,AC_3_PHASE
CH*SWI*E165889,CH*SWI*E165889,Free publicly accessible,47.33611731 8.02612936,Kölliken,CHE,0,Bahnhofstrasse 6,,,true,True,2025-09-30T02:15:17.067Z,,,,11,AC_3_PHASE
CH*SWI*E166055,CH*SWI*E165889,Free publicly accessible,47.33611731 8.02612936,Kölliken,CHE,0,Bahnhofstrasse 6,,,true,True,2025-09-30T02:15:17.067Z,,,,11,AC_3_PHASE
CH*SWI*E16593,CH*SWI*E16593,Free publicly accessible,46.746864 7.596014,Thun,CHE,3608,Tempelstrasse 30,,,true,True,2025-09-30T02:15:17.067Z,,,,22,AC_3_PHASE
CH*SWI*E16594,CH*SWI*E16593,Free publicly accessible,46.746864 7.596014,Thun,CHE,3608,Tempelstrasse 30,,,true,True,2025-09-30T02:15:17.067Z,,,,22,AC_3_PHASE
CH*SWI*E167420,CH*SWI*E167521,Free publicly accessible,47.392733 8.066258,Buchs,CHE,0,Edisonstrasse 1,,,true,True,2025-09-30T02:15:17.075Z,,,,11,AC_3_PHASE
CH*SWI*E167421,CH*SWI*E167521,Free publicly accessible,47.392733 8.066258,Buchs,CHE,0,Edisonstrasse 1,,,true,True,2025-09-30T02:15:17.075Z,,,,11,AC_3_PHASE
CH*SWI*E167422,CH*SWI*E167521,Free publicly accessible,47.392733 8.066258,Buchs,CHE,0,Edisonstrasse 1,,,true,True,2025-09-30T02:15:17.075Z,,,,11,AC_3_PHASE
CH*SWI*E167529,CH*SWI*E167529,Free publicly accessible,46.44209 7.45674001,Lenk,CHE,0,Oberriedstrasse 33c,,,true,True,2025-09-30T02:15:17.075Z,,,,22,AC_3_PHASE
CH*SWI*E167530,CH*SWI*E167529,Free publicly accessible,46.44209 7.45674001,Lenk,CHE,0,Oberriedstrasse 33c,,,true,True,2025-09-30T02:15:17.075Z,,,,22,AC_3_PHASE
CH*SWI*E167409,CH*SWI*E167530,Free publicly accessible,47.389352 8.073515,Buchs,CHE,0,Mitteldofstrasse 69,,,true,True,2025-09-30T02:15:17.075Z,,,,11,AC_3_PHASE
CH*SWI*E167410,CH*SWI*E167530,Free publicly accessible,47.389352 8.073515,Buchs,CHE,0,Mitteldofstrasse 69,,,true,True,2025-09-30T02:15:17.075Z,,,,11,AC_3_PHASE
CH*SWI*E167411,CH*SWI*E167544,Free publicly accessible,47.387807 8.075279,Buchs,CHE,0,Mitteldofstrasse 94,,,true,True,2025-09-30T02:15:17.075Z,,,,11,AC_3_PHASE
CH*SWI*E167412,CH*SWI*E167544,Free publicly accessible,47.387807 8.075279,Buchs,CHE,0,Mitteldofstrasse 94,,,true,True,2025-09-30T02:15:17.075Z,,,,11,AC_3_PHASE
CH*SWI*E167413,CH*SWI*E167545,Free publicly accessible,47.26417393 8.01089843,Williberg,CHE,0,Moosersäge 9,,,true,True,2025-09-30T02:15:17.075Z,,,,11,AC_3_PHASE
CH*SWI*E167414,CH*SWI*E167545,Free publicly accessible,47.26417393 8.01089843,Williberg,CHE,0,Moosersäge 9,,,true,True,2025-09-30T02:15:17.075Z,,,,11,AC_3_PHASE
CH*SWI*E167430,CH*SWI*E167897,Free publicly accessible,47.39154518 8.05136132,Aarau,CHE,0,Bahnhofplatz 3f,,,true,True,2025-09-30T02:15:17.075Z,,,,22,AC_3_PHASE
CH*SWI*E167431,CH*SWI*E167897,Free publicly accessible,47.39154518 8.05136132,Aarau,CHE,0,Bahnhofplatz 3f,,,true,True,2025-09-30T02:15:17.075Z,,,,22,AC_3_PHASE
CH*SWI*E167432,CH*SWI*E167897,Free publicly accessible,47.39154518 8.05136132,Aarau,CHE,0,Bahnhofplatz 3f,,,true,True,2025-09-30T02:15:17.075Z,,,,22,AC_3_PHASE
CH*SWI*E167433,CH*SWI*E167897,Free publicly accessible,47.39154518 8.05136132,Aarau,CHE,0,Bahnhofplatz 3f,,,true,True,2025-09-30T02:15:17.075Z,,,,22,AC_3_PHASE
CH*SWI*E167434,CH*SWI*E167897,Free publicly accessible,47.39154518 8.05136132,Aarau,CHE,0,Bahnhofplatz 3f,,,true,True,2025-09-30T02:15:17.075Z,,,,22,AC_3_PHASE
CH*SWI*E167927,CH*SWI*E167927,Free publicly accessible,47.408705 8.59143836,Wallisellen,CHE,0,Richtistrasse 2,,,true,True,2025-09-30T02:15:17.075Z,,,,22,AC_3_PHASE
CH*SWI*E159971,CH*SWI*E168194,Free publicly accessible,47.388118 8.752624,Fehraltorf,CHE,0,Kemptthalstrasse 65,,,true,True,2025-09-30T02:15:17.075Z,,,,22,AC_3_PHASE
CH*SWI*E159972,CH*SWI*E168194,Free publicly accessible,47.388118 8.752624,Fehraltorf,CHE,0,Kemptthalstrasse 65,,,true,True,2025-09-30T02:15:17.075Z,,,,22,AC_3_PHASE
CH*SWI*E168194,CH*SWI*E168194,Free publicly accessible,47.388118 8.752624,Fehraltorf,CHE,0,Kemptthalstrasse 65,,,true,True,2025-09-30T02:15:17.075Z,,,,22,AC_3_PHASE
CH*SWI*E169308,CH*SWI*E169392,Free publicly accessible,47.0785322 7.3042671,Lyss,CHE,0,Steinweg 6-28,,,true,True,2025-09-30T02:15:17.075Z,,,,22,AC_3_PHASE
CH*SWI*E169309,CH*SWI*E169392,Free publicly accessible,47.0785322 7.3042671,Lyss,CHE,0,Steinweg 6-28,,,true,True,2025-09-30T02:15:17.075Z,,,,22,AC_3_PHASE
CH*SWI*E169310,CH*SWI*E169392,Free publicly accessible,47.0785322 7.3042671,Lyss,CHE,0,Steinweg 6-28,,,true,True,2025-09-30T02:15:17.075Z,,,,22,AC_3_PHASE
CH*SWI*E169311,CH*SWI*E169392,Free publicly accessible,47.0785322 7.3042671,Lyss,CHE,0,Steinweg 6-28,,,true,True,2025-09-30T02:15:17.075Z,,,,22,AC_3_PHASE
CH*SWI*E169666,CH*SWI*E169666,Free publicly accessible,46.97099916 7.35693352,Wohlen bei Bern,CHE,0,Hauptstrasse 26,,,true,True,2025-09-30T02:15:17.076Z,,,,22,AC_3_PHASE
CH*SWI*E169271,CH*SWI*E170384,Free publicly accessible,47.373004 8.5307315,Zürich,CHE,0,Werdstrasse 4,,,true,True,2025-09-30T02:15:17.076Z,,,,22,AC_3_PHASE
CH*SWI*E169272,CH*SWI*E170384,Free publicly accessible,47.373004 8.5307315,Zürich,CHE,0,Werdstrasse 4,,,true,True,2025-09-30T02:15:17.076Z,,,,22,AC_3_PHASE
CH*SWI*E33591,CH*SWI*E17084,Free publicly accessible,46.527097 6.603096,Prilly,CHE,0,Chemin du Viaduc 1,,,true,True,2025-09-30T02:15:17.076Z,,,,22,AC_3_PHASE
CH*SWI*E33592,CH*SWI*E17084,Free publicly accessible,46.527097 6.603096,Prilly,CHE,0,Chemin du Viaduc 1,,,true,True,2025-09-30T02:15:17.076Z,,,,22,AC_3_PHASE
CH*SWI*E151433,CH*SWI*E17084,Free publicly accessible,46.527097 6.603096,Prilly,CHE,0,Chemin du Viaduc 1,,,true,True,2025-09-30T02:15:17.076Z,,,,22,AC_3_PHASE
CH*SWI*E151434,CH*SWI*E17084,Free publicly accessible,46.527097 6.603096,Prilly,CHE,0,Chemin du Viaduc 1,,,true,True,2025-09-30T02:15:17.076Z,,,,22,AC_3_PHASE
CH*SWI*E170988,CH*SWI*E170988,Free publicly accessible,47.270667 8.208422,Beinwil am See,CHE,0,Staadmattstrasse,,,true,True,2025-09-30T02:15:17.076Z,,,,22,AC_3_PHASE
CH*SWI*E170989,CH*SWI*E170988,Free publicly accessible,47.270667 8.208422,Beinwil am See,CHE,0,Staadmattstrasse,,,true,True,2025-09-30T02:15:17.076Z,,,,22,AC_3_PHASE
CH*SWI*E171132,CH*SWI*E171132,Free publicly accessible,47.18571818 8.45789809,Cham,CHE,0,Papieri Ring,,,true,True,2025-09-30T02:15:17.079Z,,,,50,DC
CH*SWI*E171132,CH*SWI*E171132,Free publicly accessible,47.18571818 8.45789809,Cham,CHE,0,Papieri Ring,,,true,True,2025-09-30T02:15:17.079Z,,,,50,DC
CH*SWI*E172663,CH*SWI*E171132,Free publicly accessible,47.18571818 8.45789809,Cham,CHE,0,Papieri Ring,,,true,True,2025-09-30T02:15:17.079Z,,,,22,AC_3_PHASE
CH*SWI*E171235,CH*SWI*E171235,Free publicly accessible,47.434546 7.5214198,Zwingen,CHE,0,Bünnenweg 16,,,true,True,2025-09-30T02:15:17.079Z,,,,22,AC_3_PHASE
CH*SWI*E130028,CH*SWI*E16593,Free publicly accessible,46.746864 7.596014,Thun,CHE,3608,Tempelstrasse 30,,,true,True,2025-09-30T02:15:17.067Z,,,,22,AC_3_PHASE
CH*SWI*E130029,CH*SWI*E16593,Free publicly accessible,46.746864 7.596014,Thun,CHE,3608,Tempelstrasse 30,,,true,True,2025-09-30T02:15:17.067Z,,,,,
CH*SWI*E165945,CH*SWI*E165945,Free publicly accessible,47.69661627 8.5706945,Beringen,CHE,0,Reibacker 2,,,true,True,2025-09-30T02:15:17.067Z,,,,22,AC_3_PHASE
CH*SWI*E165946,CH*SWI*E165945,Free publicly accessible,47.69661627 8.5706945,Beringen,CHE,0,Reibacker 2,,,true,True,2025-09-30T02:15:17.067Z,,,,22,AC_3_PHASE
CH*SWI*E166069,CH*SWI*E166069,Free publicly accessible,47.38194093 8.05926172,Aarau,CHE,0,Brügglifeld 7,,,true,True,2025-09-30T02:15:17.067Z,,,,11,AC_3_PHASE
CH*SWI*E166070,CH*SWI*E166069,Free publicly accessible,47.38194093 8.05926172,Aarau,CHE,0,Brügglifeld 7,,,true,True,2025-09-30T02:15:17.067Z,,,,11,AC_3_PHASE
CH*SWI*E166071,CH*SWI*E166069,Free publicly accessible,47.38194093 8.05926172,Aarau,CHE,0,Brügglifeld 7,,,true,True,2025-09-30T02:15:17.067Z,,,,11,AC_3_PHASE
CH*SWI*E166072,CH*SWI*E166069,Free publicly accessible,47.38194093 8.05926172,Aarau,CHE,0,Brügglifeld 7,,,true,True,2025-09-30T02:15:17.067Z,,,,11,AC_3_PHASE
CH*SWI*E166073,CH*SWI*E166073,Free publicly accessible,47.38842248 8.0397318,Aarau,CHE,0,Schachenallee 39,,,true,True,2025-09-30T02:15:17.067Z,,,,11,AC_3_PHASE
CH*SWI*E166074,CH*SWI*E166073,Free publicly accessible,47.38842248 8.0397318,Aarau,CHE,0,Schachenallee 39,,,true,True,2025-09-30T02:15:17.067Z,,,,11,AC_3_PHASE
CH*SWI*E166144,CH*SWI*E166144,Free publicly accessible,47.3887847 8.04272822,Aarau,CHE,0,Schanzmättelistrasse,,,true,True,2025-09-30T02:15:17.070Z,,,,11,AC_3_PHASE
CH*SWI*E166145,CH*SWI*E166144,Free publicly accessible,47.3887847 8.04272822,Aarau,CHE,0,Schanzmättelistrasse,,,true,True,2025-09-30T02:15:17.070Z,,,,11,AC_3_PHASE
CH*SWI*E165822,CH*SWI*E166154,Free publicly accessible,47.321267 8.037676,Holziken,CHE,0,Hauptstrasse 25,,,true,True,2025-09-30T02:15:17.070Z,,,,11,AC_3_PHASE
CH*SWI*E165823,CH*SWI*E166159,Free publicly accessible,47.244114 8.040485,Reitnau,CHE,0,Widenmoos 1,,,true,True,2025-09-30T02:15:17.070Z,,,,22,AC_3_PHASE
CH*SWI*E165848,CH*SWI*E166159,Free publicly accessible,47.244114 8.040485,Reitnau,CHE,0,Widenmoos 1,,,true,True,2025-09-30T02:15:17.070Z,,,,22,AC_3_PHASE
CH*SWI*E165851,CH*SWI*E166159,Free publicly accessible,47.244114 8.040485,Reitnau,CHE,0,Widenmoos 1,,,true,True,2025-09-30T02:15:17.070Z,,,,22,AC_3_PHASE
CH*SWI*E165855,CH*SWI*E166159,Free publicly accessible,47.244114 8.040485,Reitnau,CHE,0,Widenmoos 1,,,true,True,2025-09-30T02:15:17.070Z,,,,22,AC_3_PHASE
CH*SWI*E165826,CH*SWI*E166188,Free publicly accessible,47.366617 8.042915,Unterentfelden,CHE,0,Hauptstrasse 15,,,true,True,2025-09-30T02:15:17.070Z,,,,11,AC_3_PHASE
CH*SWI*E165827,CH*SWI*E166188,Free publicly accessible,47.366617 8.042915,Unterentfelden,CHE,0,Hauptstrasse 15,,,true,True,2025-09-30T02:15:17.070Z,,,,11,AC_3_PHASE
CH*SWI*E165828,CH*SWI*E166193,Free publicly accessible,47.271433 8.063904,Kirchleerau,CHE,0,Luzernerstrasse 270,,,true,True,2025-09-30T02:15:17.070Z,,,,11,AC_3_PHASE
CH*SWI*E165829,CH*SWI*E166193,Free publicly accessible,47.271433 8.063904,Kirchleerau,CHE,0,Luzernerstrasse 270,,,true,True,2025-09-30T02:15:17.070Z,,,,11,AC_3_PHASE
CH*SWI*E166062,CH*SWI*E166406,Free publicly accessible,47.380019 8.054698,Aarau,CHE,0,Goldernstrasse 28,,,true,True,2025-09-30T02:15:17.070Z,,,,11,AC_3_PHASE
CH*SWI*E166141,CH*SWI*E166462,Free publicly accessible,47.392239 8.050313,Aarau,CHE,0,Poststrasse,,,true,True,2025-09-30T02:15:17.070Z,,,,11,AC_3_PHASE
CH*SWI*E166142,CH*SWI*E166462,Free publicly accessible,47.392239 8.050313,Aarau,CHE,0,Poststrasse,,,true,True,2025-09-30T02:15:17.070Z,,,,11,AC_3_PHASE
CH*SWI*E166075,CH*SWI*E166471,Free publicly accessible,47.393822 8.047631,Aarau,CHE,0,Laurenzenvorstadt,,,true,True,2025-09-30T02:15:17.071Z,,,,11,AC_3_PHASE
CH*SWI*E166076,CH*SWI*E166471,Free publicly accessible,47.393822 8.047631,Aarau,CHE,0,Laurenzenvorstadt,,,true,True,2025-09-30T02:15:17.071Z,,,,11,AC_3_PHASE
CH*SWI*E166063,CH*SWI*E166476,Free publicly accessible,47.394989 8.043476,Aarau,CHE,0,Mühlemattstrasse,,,true,True,2025-09-30T02:15:17.071Z,,,,11,AC_3_PHASE
CH*SWI*E166064,CH*SWI*E166476,Free publicly accessible,47.394989 8.043476,Aarau,CHE,0,Mühlemattstrasse,,,true,True,2025-09-30T02:15:17.071Z,,,,11,AC_3_PHASE
CH*SWI*E166065,CH*SWI*E166512,Free publicly accessible,47.39254 8.046654,Aarau,CHE,0,Kasinostrasse,,,true,True,2025-09-30T02:15:17.071Z,,,,11,AC_3_PHASE
CH*SWI*E166066,CH*SWI*E166512,Free publicly accessible,47.39254 8.046654,Aarau,CHE,0,Kasinostrasse,,,true,True,2025-09-30T02:15:17.071Z,,,,11,AC_3_PHASE
CH*SWI*E166067,CH*SWI*E166512,Free publicly accessible,47.39254 8.046654,Aarau,CHE,0,Kasinostrasse,,,true,True,2025-09-30T02:15:17.071Z,,,,11,AC_3_PHASE
CH*SWI*E166068,CH*SWI*E166512,Free publicly accessible,47.39254 8.046654,Aarau,CHE,0,Kasinostrasse,,,true,True,2025-09-30T02:15:17.071Z,,,,11,AC_3_PHASE
CH*SWI*E163493,CH*SWI*E166537,Free publicly accessible,47.4412494 8.45791953,Regensdorf,CHE,0,Riedthofstrasse 228,,,true,True,2025-09-30T02:15:17.071Z,,,,22,AC_3_PHASE
CH*SWI*E163494,CH*SWI*E166537,Free publicly accessible,47.4412494 8.45791953,Regensdorf,CHE,0,Riedthofstrasse 228,,,true,True,2025-09-30T02:15:17.071Z,,,,22,AC_3_PHASE
CH*SWI*E166537,CH*SWI*E166537,Free publicly accessible,47.4412494 8.45791953,Regensdorf,CHE,0,Riedthofstrasse 228,,,true,True,2025-09-30T02:15:17.071Z,,,,22,AC_3_PHASE
CH*SWI*E166538,CH*SWI*E166537,Free publicly accessible,47.4412494 8.45791953,Regensdorf,CHE,0,Riedthofstrasse 228,,,true,True,2025-09-30T02:15:17.071Z,,,,22,AC_3_PHASE
CH*SWI*E172475,CH*SWI*E177867,Free publicly accessible,47.55686213 7.54545973,Allschwil,CHE,0,Hegenheimermattweg 91,,,true,True,2025-09-30T02:15:17.080Z,,,,22,AC_3_PHASE
CH*SWI*E172476,CH*SWI*E177867,Free publicly accessible,47.55686213 7.54545973,Allschwil,CHE,0,Hegenheimermattweg 91,,,true,True,2025-09-30T02:15:17.080Z,,,,22,AC_3_PHASE
CH*SWI*E172477,CH*SWI*E177867,Free publicly accessible,47.55686213 7.54545973,Allschwil,CHE,0,Hegenheimermattweg 91,,,true,True,2025-09-30T02:15:17.080Z,,,,22,AC_3_PHASE
CH*SWI*E172487,CH*SWI*E177867,Free publicly accessible,47.55686213 7.54545973,Allschwil,CHE,0,Hegenheimermattweg 91,,,true,True,2025-09-30T02:15:17.080Z,,,,22,AC_3_PHASE
CH*SWI*E172488,CH*SWI*E177867,Free publicly accessible,47.55686213 7.54545973,Allschwil,CHE,0,Hegenheimermattweg 91,,,true,True,2025-09-30T02:15:17.080Z,,,,22,AC_3_PHASE
CH*SWI*E17923,CH*SWI*E17923,Free publicly accessible,47.237554 8.194744,Menziken,CHE,5737,Schwarzenbachstrasse 9,,,true,True,2025-09-30T02:15:17.080Z,,,,22,AC_3_PHASE
CH*SWI*E17924,CH*SWI*E17923,Free publicly accessible,47.237554 8.194744,Menziken,CHE,5737,Schwarzenbachstrasse 9,,,true,True,2025-09-30T02:15:17.080Z,,,,22,AC_3_PHASE
CH*SWI*E177658,CH*SWI*E179452,Free publicly accessible,47.56488 7.5645956,Basel,CHE,0,Im Westfeld 30,,,true,True,2025-09-30T02:15:17.083Z,,,,22,AC_3_PHASE
CH*SWI*E177669,CH*SWI*E179452,Free publicly accessible,47.56488 7.5645956,Basel,CHE,0,Im Westfeld 30,,,true,True,2025-09-30T02:15:17.083Z,,,,22,AC_3_PHASE
CH*SWI*E179481,CH*SWI*E179482,Free publicly accessible,47.756321 8.496626,Schleitheim,CHE,0,alte Beggingerstrasse 60,,,true,True,2025-09-30T02:15:17.083Z,,,,11,AC_3_PHASE
CH*SWI*E179482,CH*SWI*E179482,Free publicly accessible,47.756321 8.496626,Schleitheim,CHE,0,alte Beggingerstrasse 60,,,true,True,2025-09-30T02:15:17.083Z,,,,11,AC_3_PHASE
CH*SWI*E182390,CH*SWI*E182390,Free publicly accessible,47.37814375 8.51600706,Zürich,CHE,0,Sihlfeldstrasse 125,,,true,True,2025-09-30T02:15:17.083Z,,,,22,DC
CH*SWI*E161956,CH*SWI*E183919,Free publicly accessible,47.26246602 8.17680208,Reichach,CHE,0,Aarauerstrasse 44,,,true,True,2025-09-30T02:15:17.084Z,,,,22,AC_3_PHASE
CH*SWI*E18394,CH*SWI*E18394,Free publicly accessible,47.392475 8.176,Lenzburg,CHE,0,Sägestrasse 53,,,true,True,2025-09-30T02:15:17.106Z,,,,22,AC_3_PHASE
CH*SWI*E166719,CH*SWI*E166719,Free publicly accessible,47.452631 8.650909,Nürensdorf,CHE,0,Hatzenbühlstrasse 51,,,true,True,2025-09-30T02:15:17.071Z,,,,180,DC
CH*SWI*E166720,CH*SWI*E166719,Free publicly accessible,47.452631 8.650909,Nürensdorf,CHE,0,Hatzenbühlstrasse 51,,,true,True,2025-09-30T02:15:17.071Z,,,,180,DC
CH*SWI*E166721,CH*SWI*E166719,Free publicly accessible,47.452631 8.650909,Nürensdorf,CHE,0,Hatzenbühlstrasse 51,,,true,True,2025-09-30T02:15:17.071Z,,,,22,AC_3_PHASE
CH*SWI*E166325,CH*SWI*E166887,Free publicly accessible,47.396222 8.057847,Aarau,CHE,0,Weihermattstrasse 24,,,true,True,2025-09-30T02:15:17.071Z,,,,11,AC_3_PHASE
CH*SWI*E166326,CH*SWI*E166887,Free publicly accessible,47.396222 8.057847,Aarau,CHE,0,Weihermattstrasse 24,,,true,True,2025-09-30T02:15:17.071Z,,,,11,AC_3_PHASE
CH*SWI*E167033,CH*SWI*E167033,Free publicly accessible,47.3965067 8.00798735,Erlinsbach,CHE,0,Dorfplatz 1,,,true,True,2025-09-30T02:15:17.071Z,,,,11,AC_3_PHASE
CH*SWI*E167034,CH*SWI*E167033,Free publicly accessible,47.3965067 8.00798735,Erlinsbach,CHE,0,Dorfplatz 1,,,true,True,2025-09-30T02:15:17.071Z,,,,11,AC_3_PHASE
CH*SWI*E167102,CH*SWI*E167102,Free publicly accessible,47.35833265 8.36510738,Berikon,CHE,0,Rosenweg 11,,,true,True,2025-09-30T02:15:17.071Z,,,,22,AC_3_PHASE
CH*SWI*E166488,CH*SWI*E167168,Free publicly accessible,46.05273213 7.08352301,Bovernier,CHE,0,Le Gondran 26,,,true,True,2025-09-30T02:15:17.071Z,,,,11,AC_3_PHASE
CH*SWI*E167018,CH*SWI*E167248,Free publicly accessible,47.349918 8.051377,Oberentfelden,CHE,0,Industriestrasse 43,,,true,True,2025-09-30T02:15:17.071Z,,,,80,DC
CH*SWI*E167019,CH*SWI*E167248,Free publicly accessible,47.349918 8.051377,Oberentfelden,CHE,0,Industriestrasse 43,,,true,True,2025-09-30T02:15:17.071Z,,,,50,DC
CH*SWI*E167020,CH*SWI*E167248,Free publicly accessible,47.349918 8.051377,Oberentfelden,CHE,0,Industriestrasse 43,,,true,True,2025-09-30T02:15:17.071Z,,,,22,AC_3_PHASE
CH*SWI*E167021,CH*SWI*E167248,Free publicly accessible,47.349918 8.051377,Oberentfelden,CHE,0,Industriestrasse 43,,,true,True,2025-09-30T02:15:17.071Z,,,,22,AC_3_PHASE
CH*SWI*E167022,CH*SWI*E167255,Free publicly accessible,47.36966 8.0432,Unterentfelden,CHE,0,Neufeldstrasse 2,,,true,True,2025-09-30T02:15:17.071Z,,,,50,DC
CH*SWI*E167023,CH*SWI*E167255,Free publicly accessible,47.36966 8.0432,Unterentfelden,CHE,0,Neufeldstrasse 2,,,true,True,2025-09-30T02:15:17.071Z,,,,50,DC
CH*SWI*E167024,CH*SWI*E167255,Free publicly accessible,47.36966 8.0432,Unterentfelden,CHE,0,Neufeldstrasse 2,,,true,True,2025-09-30T02:15:17.071Z,,,,22,AC_3_PHASE
CH*SWI*E167025,CH*SWI*E167255,Free publicly accessible,47.36966 8.0432,Unterentfelden,CHE,0,Neufeldstrasse 2,,,true,True,2025-09-30T02:15:17.071Z,,,,22,AC_3_PHASE
CH*SWI*E167035,CH*SWI*E167267,Free publicly accessible,47.405198 8.008649,Erlinsbach,CHE,0,Küttigerstrasse 23,,,true,True,2025-09-30T02:15:17.071Z,,,,11,AC_3_PHASE
CH*SWI*E167036,CH*SWI*E167267,Free publicly accessible,47.405198 8.008649,Erlinsbach,CHE,0,Küttigerstrasse 23,,,true,True,2025-09-30T02:15:17.071Z,,,,11,AC_3_PHASE
CH*SWI*E167450,CH*SWI*E167450,Free publicly accessible,47.39290336 8.06482538,Buchs,CHE,0,Industriestrasse 25 ,,,true,True,2025-09-30T02:15:17.075Z,,,,11,AC_3_PHASE
CH*SWI*E167451,CH*SWI*E167450,Free publicly accessible,47.39290336 8.06482538,Buchs,CHE,0,Industriestrasse 25 ,,,true,True,2025-09-30T02:15:17.075Z,,,,11,AC_3_PHASE
CH*SWI*E167452,CH*SWI*E167450,Free publicly accessible,47.39290336 8.06482538,Buchs,CHE,0,Industriestrasse 25 ,,,true,True,2025-09-30T02:15:17.075Z,,,,11,AC_3_PHASE
CH*SWI*E167453,CH*SWI*E167450,Free publicly accessible,47.39290336 8.06482538,Buchs,CHE,0,Industriestrasse 25 ,,,true,True,2025-09-30T02:15:17.075Z,,,,11,AC_3_PHASE
CH*SWI*E167415,CH*SWI*E167521,Free publicly accessible,47.392733 8.066258,Buchs,CHE,0,Edisonstrasse 1,,,true,True,2025-09-30T02:15:17.075Z,,,,11,AC_3_PHASE
CH*SWI*E167416,CH*SWI*E167521,Free publicly accessible,47.392733 8.066258,Buchs,CHE,0,Edisonstrasse 1,,,true,True,2025-09-30T02:15:17.075Z,,,,11,AC_3_PHASE
CH*SWI*E167417,CH*SWI*E167521,Free publicly accessible,47.392733 8.066258,Buchs,CHE,0,Edisonstrasse 1,,,true,True,2025-09-30T02:15:17.075Z,,,,11,AC_3_PHASE
CH*SWI*E167418,CH*SWI*E167521,Free publicly accessible,47.392733 8.066258,Buchs,CHE,0,Edisonstrasse 1,,,true,True,2025-09-30T02:15:17.075Z,,,,11,AC_3_PHASE
CH*SWI*E167419,CH*SWI*E167521,Free publicly accessible,47.392733 8.066258,Buchs,CHE,0,Edisonstrasse 1,,,true,True,2025-09-30T02:15:17.075Z,,,,11,AC_3_PHASE
CH*SWI*E171236,CH*SWI*E171235,Free publicly accessible,47.434546 7.5214198,Zwingen,CHE,0,Bünnenweg 16,,,true,True,2025-09-30T02:15:17.079Z,,,,22,AC_3_PHASE
CH*SWI*E171551,CH*SWI*E171747,Free publicly accessible,47.49501305 8.71295678,Winterthur,CHE,0,Zürcherstrasse 51,,,true,True,2025-09-30T02:15:17.079Z,,,,22,AC_3_PHASE
CH*SWI*E171552,CH*SWI*E171747,Free publicly accessible,47.49501305 8.71295678,Winterthur,CHE,0,Zürcherstrasse 51,,,true,True,2025-09-30T02:15:17.079Z,,,,22,AC_3_PHASE
CH*SWI*E171553,CH*SWI*E171747,Free publicly accessible,47.49501305 8.71295678,Winterthur,CHE,0,Zürcherstrasse 51,,,true,True,2025-09-30T02:15:17.079Z,,,,22,AC_3_PHASE
CH*SWI*E171554,CH*SWI*E171747,Free publicly accessible,47.49501305 8.71295678,Winterthur,CHE,0,Zürcherstrasse 51,,,true,True,2025-09-30T02:15:17.079Z,,,,22,AC_3_PHASE
CH*SWI*E171555,CH*SWI*E171747,Free publicly accessible,47.49501305 8.71295678,Winterthur,CHE,0,Zürcherstrasse 51,,,true,True,2025-09-30T02:15:17.079Z,,,,22,AC_3_PHASE
CH*SWI*E171556,CH*SWI*E171747,Free publicly accessible,47.49501305 8.71295678,Winterthur,CHE,0,Zürcherstrasse 51,,,true,True,2025-09-30T02:15:17.079Z,,,,22,AC_3_PHASE
CH*SWI*E171622,CH*SWI*E171863,Free publicly accessible,47.39244438 8.06474561,Buchs,CHE,0,Industriestrasse 25 ,,,true,True,2025-09-30T02:15:17.079Z,,,,120,DC
CH*SWI*E171623,CH*SWI*E171863,Free publicly accessible,47.39244438 8.06474561,Buchs,CHE,0,Industriestrasse 25 ,,,true,True,2025-09-30T02:15:17.079Z,,,,120,DC
CH*SWI*E245505,CH*SWI*E171863,Free publicly accessible,47.39244438 8.06474561,Buchs,CHE,0,Industriestrasse 25 ,,,true,True,2025-09-30T02:15:17.079Z,,,,120,DC
